episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,output_quality_unverified,both_candidates_bad,local_candidate_oracle_cm,b6_oracle_source,b6_oracle_version,is_blackout,recovery_attempted,observer_source,observer_restart,observer_wall_ms,sam2_frame_wall_ms,sam2_propagated_frames_total,sam2_cached_frames_consumed,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
tomato_soup_can_yalehand0_black10_5,0,0.23566656884114615,0.23566656884114615,0.4194189364271523,0.4194189364271523,0.030145826364158437,0.030145826364158437,0.0019588638589618022,0.0019588638589618022,0.0,0.0,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.23566656884114615,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,3.4575937315821648,0,1,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,21.37180045247078,5.54303452372551,30.372428707778454,0.23566656884114615,0.2356665688411463,0.23566656884114615,0.23566656884114823,0.2356665688411463,0.23566656884114615
tomato_soup_can_yalehand0_black10_5,1,0.2484855945398435,0.2484855945398435,0.4037067308014439,0.4037067308014439,0.02901650820168957,0.02901650820168957,0.0,0.0,0.0,0.0,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.2484855945398435,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.2074682638049126,0,2,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,11.333532631397247,1.437692902982235,14.978693798184395,0.2484855945398435,0.2484855945398435,0.2484855945398435,0.2484855945398419,0.2484855945398435,0.2484855945398435
tomato_soup_can_yalehand0_black10_5,9,0.2707004054312935,0.27918230828023505,0.4034998178212919,0.39325078731261914,0.02900163628668905,0.028264985012077193,0.0,0.0,0.00848190284894157,-0.010249030508672763,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.5062742717570392,0,0,0,False,0,0,0.2707004054312935,policy_output,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.5932183489203453,0,3,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,14.130625873804092,0.8070245385169983,17.530868761241436,0.2707004054312935,0.2701314049863922,0.2707004054312935,0.2707004038965341,0.2701728799275451,0.2701728799275451
tomato_soup_can_yalehand0_black10_5,11,0.27845888111330785,0.2962831584542939,0.3639149982476523,0.39635101168186077,0.026156468856508547,0.02848781430615062,0.0,0.0,0.017824277340986072,0.03243601343420849,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.4792147722562344,0,0,0,False,0,0,0.27845888111330785,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.1094633266329765,0,4,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,9.54531878232956,0.7660556584596634,12.4208377674222,0.27845888111330785,0.2854445525720943,0.27845888111330785,0.27845887929402635,0.2851297250986392,0.27845888111330785
tomato_soup_can_yalehand0_black10_5,13,0.26580039989825843,0.3012724817250121,0.3799868410021446,0.3512740982792929,0.027311636015045115,0.025247901449469107,0.0,0.0,0.035472081826753654,-0.02871274272285168,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.5191097002529605,0,0,0,False,0,0,0.26580039989825843,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.1925102919340134,0,5,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,9.877095930278301,0.7641492411494255,12.83375546336174,0.26580039989825843,0.28190963694078675,0.26580039989825843,0.2658003970922733,0.282362037067297,0.26580039989825843
tomato_soup_can_yalehand0_black10_5,15,0.27272785642762176,0.28261294227107214,0.39016727889880637,0.35116291590038307,0.028043357180899457,0.02523991019204539,0.0,0.0,0.00988508584345038,-0.0390043629984233,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.5256159306861008,0,0,0,False,0,0,0.27272785642762176,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.9202642142772675,0,6,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,9.468253701925278,0.7654884830117226,12.154006399214268,0.27272785642762176,0.2748633553425468,0.27272785642762176,0.2727278549721663,0.27561631366286204,0.27272785642762176
tomato_soup_can_yalehand0_black10_5,17,0.2947898223767161,0.271318346456391,0.3581728111225815,0.38950767748282755,0.025743747920497693,0.027995948187101907,0.0,0.0,-0.023471475920325058,0.03133486636024607,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.4795912056999326,0,0,0,False,0,0,0.271318346456391,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,3.464851528406143,0,7,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,20.029522478580475,0.8636089041829109,24.35798291116953,0.2947898223767161,0.28171360856276445,0.2947898223767161,0.2947898188505616,0.2827057457097023,0.271318346456391
tomato_soup_can_yalehand0_black10_5,19,0.2715059223140489,0.29062777031338494,0.37614033281549214,0.3737198769399649,0.027035167410906925,0.026861196623685628,0.0,0.0,0.019121847999336028,-0.00242045587552725,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.5015720099862649,0,0,0,False,0,0,0.2715059223140489,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.7882706597447395,0,8,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,11.187944561243057,0.7602358236908913,13.736451044678688,0.2715059223140489,0.27988551731441386,0.2715059223140489,0.2715059160461208,0.2805915719626985,0.2715059223140489
tomato_soup_can_yalehand0_black10_5,21,0.27794786726034193,0.27837691992952274,0.39695012210429287,0.37976248077962493,0.0285308754967622,0.027295510075742716,0.0,0.0,0.0004290526691808072,-0.017187641324667935,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.5107866006276621,0,0,0,False,0,0,0.27794786726034193,policy_output,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.9832532852888107,0,9,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,9.4426479190588,0.7561026141047478,12.182003818452358,0.27794786726034193,0.2775326342026165,0.27794786726034193,0.27794786285543105,0.27774123879013324,0.27774123879013324
tomato_soup_can_yalehand0_black10_5,23,0.28596237244473416,0.27578334420062217,0.3694837761243193,0.4015622861922952,0.026556725965452242,0.02886237578366943,0.0,0.0,-0.010179028244111987,0.03207851006797591,MODE_4_TRUSTED_FUSION,mode3_history_reset,four_mode_relocalization_v2,0.47972399358513174,0,0,0,False,0,0,0.27578334420062217,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.9110990688204765,0,10,cache_read_only_not_online_fps,e2b9355e3e460a2e85ac9b7738342de9b46db4dc4b7ff5e7beb5783a959c9dae,cached_perception_v2,0,0,0,,,0,0.0,0,9.805255569517612,0.7485700771212578,12.464924715459347,0.28596237244473416,0.28070945976568057,0.28596237244473416,0.28596236427154015,0.28079052613956446,0.27578334420062217
