sequence,sequence_index,frame_id,hypothesis,D_obj_cm,target_E_cm,target_e_norm,x1_norm,x2_inlier_error,x4_support_ratio,x5_geometry_inconsistency
mustard_easy_00_02_clean,0,0,obs,22.44201091725071,0.35794216637571064,0.01594964763610234,0.6160141821537509,0.34301732925586137,0.251430754477563,0.44410129709697344
mustard_easy_00_02_clean,0,0,prior,22.44201091725071,0.35794216637571064,0.01594964763610234,0.6160141821537509,0.34301732925586137,0.251430754477563,0.44410129709697344
mustard_easy_00_02_clean,1,1,obs,22.44201091725071,0.399347769625524,0.017794651784905496,0.6326292808753804,0.3360697793740379,0.2563906934132366,0.4441717791411043
mustard_easy_00_02_clean,1,1,prior,22.44201091725071,0.399347769625524,0.017794651784905496,0.6326292808753804,0.3360697793740379,0.2563906934132366,0.4441717791411043
mustard_easy_00_02_clean,2,2,obs,22.44201091725071,0.4388779921755371,0.019556090307316473,0.6153533177690519,0.33383609854198093,0.2411293428419331,0.4333128457283344
mustard_easy_00_02_clean,2,2,prior,22.44201091725071,0.4397618943158076,0.01959547635625521,0.6603355869535976,0.3355635615028306,0.25867989599893215,0.4470018170805572
mustard_easy_00_02_clean,3,3,obs,22.44201091725071,0.4937182401269428,0.021999732641936817,0.5811901548410742,0.3366336633663366,0.2293017961491729,0.43480934809348093
mustard_easy_00_02_clean,3,3,prior,22.44201091725071,0.4771722827070853,0.021262456580497108,0.5872869989616237,0.3323412698412699,0.2308279312063033,0.42987249544626593
mustard_easy_00_02_clean,4,4,obs,22.44201091725071,0.4723066721029614,0.021045648442310893,0.5797258020690305,0.33531746031746035,0.2308279312063033,0.4286589099816289
mustard_easy_00_02_clean,4,4,prior,22.44201091725071,0.5528210024422417,0.024633309576429254,0.5421177847680235,0.33478260869565213,0.21022510793504356,0.4142769981696156
mustard_easy_00_02_clean,5,5,obs,22.44201091725071,0.4263380615236427,0.018997319941410663,0.6283391402520336,0.3346959632089933,0.25333842329897593,0.4311083894672382
mustard_easy_00_02_clean,5,5,prior,22.44201091725071,0.4551628749498482,0.02028173306875873,0.5881333143888691,0.3356678339169584,0.23731400519910728,0.42865966646077824
mustard_easy_00_02_clean,6,6,obs,22.44201091725071,0.4010411182946782,0.017870106193844073,0.6488901435382971,0.3352390852390852,0.2659290375203013,0.44714459295261244
